"CRUISE6"	"STRATUM"	"SVSPP"	"LENGTH"	"AGE"
"201604"	"01010"	"103"	21	0
"201604"	"01010"	"143"	14	0
"201604"	"01010"	"143"	22	2
"201604"	"01010"	"143"	21	2
"201604"	"01010"	"143"	17	1
"201604"	"01010"	"103"	26	1
"201604"	"01010"	"103"	41	2
"201604"	"01010"	"143"	21	2
"201604"	"01010"	"103"	37	2
"201604"	"01010"	"141"	23	2
"201604"	"01010"	"143"	15	1
"201604"	"01010"	"141"	20	1
"201604"	"01010"	"143"	6	0
"201604"	"01010"	"143"	14	1
"201604"	"01010"	"143"	5	0
"201604"	"01010"	"143"	24	2
"201604"	"01010"	"103"	31	1
"201604"	"01010"	"143"	19	2
"201604"	"01010"	"143"	16	1
"201604"	"01010"	"103"	39	2
"201604"	"01010"	"143"	19	1
"201604"	"01010"	"143"	13	0
"201502"	"01010"	"103"	31	1
"201502"	"01010"	"103"	26	1
"201502"	"01010"	"143"	23	3
"201502"	"01010"	"103"	38	3
"201502"	"01010"	"103"	41	4
"201502"	"01010"	"103"	32	2
"201502"	"01010"	"103"	45	6
"201604"	"01010"	"143"	14	1
"201604"	"01010"	"143"	21	2
"201604"	"01010"	"143"	16	1
"201604"	"01010"	"143"	20	2
"201604"	"01010"	"143"	23	2
"201604"	"01010"	"143"	16	1
"201604"	"01010"	"141"	27	4
"201604"	"01010"	"143"	13	1
"201604"	"01010"	"143"	23	2
"201604"	"01010"	"103"	50	4
"201604"	"01010"	"143"	13	0
"201604"	"01010"	"143"	21	2
"201604"	"01010"	"141"	24	3
"201604"	"01010"	"143"	14	1
"201604"	"01010"	"143"	12	0
"201604"	"01010"	"143"	15	1
"201502"	"01010"	"103"	50	7
"201502"	"01010"	"103"	29	2
"202104"	"01010"	"143"	6	0
"202104"	"01010"	"103"	35	2
"202104"	"01010"	"103"	36	2
"202104"	"01010"	"141"	30	3
"202104"	"01010"	"103"	42	2
"202104"	"01010"	"103"	34	2
"202104"	"01010"	"103"	54	3
"202104"	"01010"	"143"	21	2
"202104"	"01010"	"103"	35	1
"202104"	"01010"	"143"	20	2
"202104"	"01010"	"103"	36	3
"202104"	"01010"	"141"	36	6
"202104"	"01010"	"143"	19	3
"202104"	"01010"	"103"	47	5
"202104"	"01010"	"143"	23	5
"202104"	"01010"	"143"	22	2
"202104"	"01010"	"143"	20	2
"202104"	"01010"	"143"	23	4
"202104"	"01010"	"103"	43	3
"202104"	"01010"	"103"	41	5
"202104"	"01010"	"143"	25	4
"202104"	"01010"	"103"	37	1
"202104"	"01010"	"143"	21	3
"202104"	"01010"	"143"	26	5
"202104"	"01010"	"103"	43	3
"202104"	"01010"	"143"	22	3
"202104"	"01010"	"143"	24	3
"202104"	"01010"	"141"	35	5
"202104"	"01010"	"141"	31	5
"202104"	"01010"	"143"	22	3
"202104"	"01010"	"141"	21	2
"202104"	"01010"	"141"	31	4
"202104"	"01010"	"103"	34	1
"202104"	"01010"	"141"	33	4
"202104"	"01010"	"103"	36	4
"202104"	"01010"	"143"	24	5
"202104"	"01010"	"141"	25	3
"202104"	"01010"	"141"	34	6
"202104"	"01010"	"141"	35	6
"202104"	"01010"	"141"	34	8
"202104"	"01010"	"143"	21	3
"202104"	"01010"	"141"	45	10
"202104"	"01010"	"141"	34	5
"202104"	"01010"	"141"	27	3
"202104"	"01010"	"103"	34	1
"202104"	"01010"	"143"	22	4
"202104"	"01010"	"143"	26	5
"202104"	"01010"	"143"	28	5
"202104"	"01010"	"141"	25	2
"202104"	"01010"	"143"	27	5
"202104"	"01010"	"143"	29	6
"202104"	"01010"	"143"	28	6
"202202"	"01010"	"103"	50	6
"202202"	"01010"	"103"	32	2
"202202"	"01010"	"103"	36	5
"202202"	"01010"	"143"	23	2
"202202"	"01010"	"103"	39	4
"202202"	"01010"	"143"	17	2
"202202"	"01010"	"103"	27	1
"202202"	"01010"	"103"	30	1
"202202"	"01010"	"103"	31	2
"202202"	"01010"	"103"	41	4
"202202"	"01010"	"103"	29	2
"202202"	"01010"	"103"	38	5
"202202"	"01010"	"103"	40	2
"202202"	"01010"	"103"	26	2
"202202"	"01010"	"143"	8	1
"202202"	"01010"	"103"	30	2
"202202"	"01010"	"143"	8	1
"202202"	"01010"	"103"	31	1
"202202"	"01010"	"103"	25	1
"202202"	"01010"	"103"	33	2
"202202"	"01010"	"103"	27	1
"202202"	"01010"	"103"	23	1
"202202"	"01010"	"103"	38	3
"202202"	"01010"	"103"	26	1
"202202"	"01010"	"103"	29	1
"202202"	"01010"	"103"	31	1
"202202"	"01010"	"103"	40	3
"202202"	"01010"	"103"	25	1
"202202"	"01010"	"103"	36	3
"202002"	"01010"	"141"	8	1
"202002"	"01010"	"103"	22	1
"202002"	"01010"	"103"	27	1
"202002"	"01010"	"103"	30	1
"202002"	"01010"	"103"	62	7
"202002"	"01010"	"103"	24	1
"202102"	"01010"	"103"	36	3
"202102"	"01010"	"143"	24	5
"202102"	"01010"	"143"	24	4
"202102"	"01010"	"143"	23	3
"202102"	"01010"	"103"	38	5
"202102"	"01010"	"103"	27	1
"202102"	"01010"	"103"	29	1
"202102"	"01010"	"103"	36	2
"202102"	"01010"	"103"	35	2
"202102"	"01010"	"103"	32	1
"202102"	"01010"	"103"	27	1
"202102"	"01010"	"103"	40	2
"202204"	"01010"	"143"	24	3
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"143"	21	2
"202204"	"01010"	"143"	27	6
"202204"	"01010"	"143"	22	3
"202204"	"01010"	"103"	44	6
"202204"	"01010"	"143"	31	6
"202204"	"01010"	"143"	29	8
"202204"	"01010"	"141"	31	4
"202204"	"01010"	"143"	19	2
"202204"	"01010"	"143"	24	3
"202204"	"01010"	"103"	37	4
"202204"	"01010"	"143"	22	2
"202204"	"01010"	"143"	26	4
"202204"	"01010"	"143"	27	7
"202204"	"01010"	"103"	41	4
"202204"	"01010"	"143"	18	2
"202204"	"01010"	"143"	31	6
"202204"	"01010"	"143"	19	2
"202204"	"01010"	"143"	25	3
"202204"	"01010"	"143"	25	5
"202204"	"01010"	"143"	28	6
"202204"	"01010"	"103"	40	6
"202204"	"01010"	"143"	30	7
"202204"	"01010"	"141"	15	1
"202204"	"01010"	"143"	7	0
"202204"	"01010"	"103"	38	2
"202204"	"01010"	"141"	16	1
"202204"	"01010"	"141"	31	3
"202204"	"01010"	"103"	39	2
"202204"	"01010"	"103"	34	2
"202204"	"01010"	"141"	32	3
"202204"	"01010"	"143"	21	2
"202204"	"01010"	"103"	53	5
"202204"	"01010"	"143"	21	2
"202204"	"01010"	"143"	17	1
"202204"	"01010"	"141"	25	3
"202204"	"01010"	"141"	20	2
"202204"	"01010"	"103"	29	1
"202204"	"01010"	"143"	25	6
"202204"	"01010"	"143"	26	7
"202204"	"01010"	"141"	24	2
"202204"	"01010"	"103"	31	2
"202204"	"01010"	"141"	27	3
"202204"	"01010"	"143"	23	4
"202204"	"01010"	"143"	20	3
"202204"	"01010"	"143"	30	7
"202204"	"01010"	"141"	29	3
"202204"	"01010"	"141"	23	2
"202204"	"01010"	"103"	37	2
"202204"	"01010"	"141"	18	1
"202204"	"01010"	"103"	28	2
"202204"	"01010"	"103"	36	2
"202204"	"01010"	"143"	17	1
"202204"	"01010"	"141"	28	3
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"141"	19	2
"202204"	"01010"	"103"	33	1
"202204"	"01010"	"143"	23	3
"202204"	"01010"	"141"	26	3
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"143"	18	1
"202204"	"01010"	"143"	13	0
"202204"	"01010"	"103"	49	3
"202204"	"01010"	"143"	18	1
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"143"	16	1
"202204"	"01010"	"103"	37	4
"202204"	"01010"	"103"	25	1
"202204"	"01010"	"103"	24	0
"202204"	"01010"	"143"	16	1
"202204"	"01010"	"141"	17	1
"202204"	"01010"	"141"	34	7
"202204"	"01010"	"141"	31	4
"202204"	"01010"	"103"	41	2
"202204"	"01010"	"103"	35	4
"202204"	"01010"	"141"	31	4
"202204"	"01010"	"143"	22	4
"202204"	"01010"	"141"	22	1
"202204"	"01010"	"143"	19	1
"202204"	"01010"	"141"	21	2
"202204"	"01010"	"141"	30	3
"202204"	"01010"	"143"	22	2
"202204"	"01010"	"143"	13	1
"202204"	"01010"	"143"	5	0
"202204"	"01010"	"143"	20	2
"202204"	"01010"	"103"	42	2
"202204"	"01010"	"141"	34	7
"202204"	"01010"	"141"	35	4
"202204"	"01010"	"141"	33	3
"202204"	"01010"	"143"	19	2
"202204"	"01010"	"103"	46	2
"202204"	"01010"	"141"	21	1
"202204"	"01010"	"103"	38	3
"202204"	"01010"	"103"	31	1
"202204"	"01010"	"103"	44	4
"202204"	"01010"	"141"	33	4
"202204"	"01010"	"141"	31	5
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"141"	31	7
"202204"	"01010"	"141"	38	6
"202204"	"01010"	"143"	18	2
"202204"	"01010"	"143"	23	4
"202204"	"01010"	"141"	34	7
"202204"	"01010"	"141"	38	4
"202204"	"01010"	"141"	47	7
"202204"	"01010"	"143"	26	7
"202204"	"01010"	"141"	38	5
"202204"	"01010"	"141"	28	3
"202204"	"01010"	"141"	29	3
"202204"	"01010"	"143"	16	1
"202204"	"01010"	"141"	44	7
"202204"	"01010"	"143"	21	2
"202204"	"01010"	"143"	8	0
"202204"	"01010"	"103"	43	4
"202204"	"01010"	"143"	19	2
"202204"	"01010"	"141"	18	1
"202204"	"01010"	"103"	41	4
"202204"	"01010"	"103"	39	2
"202204"	"01010"	"141"	31	5
"202204"	"01010"	"143"	17	1
"202204"	"01010"	"141"	36	6
"202204"	"01010"	"141"	35	4
"202204"	"01010"	"141"	35	7
"202204"	"01010"	"141"	33	5
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"141"	20	1
"202204"	"01010"	"143"	18	1
"202204"	"01010"	"143"	27	6
"202204"	"01010"	"141"	17	1
"202204"	"01010"	"103"	40	1
"202204"	"01010"	"143"	24	4
"202204"	"01010"	"141"	30	2
"202204"	"01010"	"143"	21	2
"202204"	"01010"	"143"	26	6
"202204"	"01010"	"141"	27	3
"202204"	"01010"	"143"	22	4
"202204"	"01010"	"141"	32	4
"202204"	"01010"	"143"	17	1
"202204"	"01010"	"103"	40	3
"202204"	"01010"	"141"	36	7
"202204"	"01010"	"141"	24	4
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"141"	25	3
"202204"	"01010"	"103"	42	4
"202204"	"01010"	"141"	36	5
"202204"	"01010"	"141"	39	6
"202204"	"01010"	"143"	20	2
"202204"	"01010"	"141"	19	1
"202204"	"01010"	"143"	30	7
"202204"	"01010"	"141"	30	3
"202204"	"01010"	"141"	36	6
"202204"	"01010"	"141"	23	1
"202204"	"01010"	"143"	29	6
"202204"	"01010"	"141"	28	3
"202204"	"01010"	"143"	26	4
"202204"	"01010"	"143"	20	2
"202204"	"01010"	"141"	34	4
"202204"	"01010"	"141"	36	5
"202204"	"01010"	"141"	40	4
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"143"	18	2
"202204"	"01010"	"143"	20	2
"202204"	"01010"	"141"	38	7
"202204"	"01010"	"143"	24	4
"202204"	"01010"	"141"	32	4
"202204"	"01010"	"103"	38	2
"202204"	"01010"	"103"	41	8
"202204"	"01010"	"141"	21	1
"202204"	"01010"	"141"	39	9
"202204"	"01010"	"143"	27	5
"202204"	"01010"	"103"	32	2
"202204"	"01010"	"141"	36	6
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"143"	18	2
"202204"	"01010"	"141"	39	7
"202204"	"01010"	"143"	24	4
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"103"	21	0
"202204"	"01010"	"141"	26	2
"202204"	"01010"	"143"	22	4
"202204"	"01010"	"141"	25	3
"202204"	"01010"	"141"	38	5
"202204"	"01010"	"143"	8	0
"202204"	"01010"	"141"	35	7
"202204"	"01010"	"103"	35	2
"202204"	"01010"	"141"	37	5
"202204"	"01010"	"141"	29	4
"202204"	"01010"	"141"	37	5
"202204"	"01010"	"141"	31	4
"202204"	"01010"	"141"	31	4
"202204"	"01010"	"143"	19	2
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"141"	33	4
"202204"	"01010"	"103"	43	2
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"141"	28	3
"202204"	"01010"	"141"	37	5
"202204"	"01010"	"141"	31	3
"202204"	"01010"	"141"	35	7
"202204"	"01010"	"141"	36	7
"202204"	"01010"	"103"	36	2
"202204"	"01010"	"141"	32	4
"202204"	"01010"	"141"	41	6
"202204"	"01010"	"141"	36	7
"202204"	"01010"	"141"	33	4
"202204"	"01010"	"141"	39	7
"202204"	"01010"	"141"	33	4
"202204"	"01010"	"141"	36	9
"202204"	"01010"	"141"	41	5
"202204"	"01010"	"141"	31	3
"202204"	"01010"	"143"	17	1
"202204"	"01010"	"103"	43	4
"202204"	"01010"	"141"	37	7
"202204"	"01010"	"103"	38	4
"202204"	"01010"	"143"	14	1
"202204"	"01010"	"141"	21	1
"202204"	"01010"	"141"	35	7
"202204"	"01010"	"143"	16	1
"202204"	"01010"	"141"	34	4
"202204"	"01010"	"141"	48	8
"202204"	"01010"	"141"	32	7
"202204"	"01010"	"141"	42	7
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"141"	34	7
"202204"	"01010"	"143"	13	1
"202204"	"01010"	"141"	39	6
"202204"	"01010"	"141"	37	7
"202204"	"01010"	"141"	30	3
"202204"	"01010"	"103"	32	1
"202204"	"01010"	"141"	29	3
"202204"	"01010"	"141"	35	6
"202204"	"01010"	"141"	46	7
"202204"	"01010"	"141"	41	6
"202204"	"01010"	"103"	39	7
"202204"	"01010"	"141"	23	1
"202204"	"01010"	"141"	22	1
"202204"	"01010"	"141"	32	4
"202204"	"01010"	"141"	34	6
"202204"	"01010"	"143"	15	1
"202204"	"01010"	"141"	39	5
"202204"	"01010"	"143"	16	1
"202204"	"01010"	"141"	32	5
"202204"	"01010"	"141"	28	4
"202204"	"01010"	"141"	27	2
"201904"	"01010"	"103"	29	1
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	35	5
"201602"	"01020"	"141"	32	3
"201602"	"01020"	"141"	35	5
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"141"	33	5
"201602"	"01020"	"103"	40	3
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"141"	49	7
"201602"	"01020"	"141"	27	3
"201602"	"01020"	"143"	15	1
"201602"	"01020"	"141"	34	5
"201602"	"01020"	"141"	40	5
"201602"	"01020"	"141"	30	3
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"141"	31	3
"201602"	"01020"	"143"	16	2
"201602"	"01020"	"103"	39	3
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"141"	25	2
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	33	5
"201602"	"01020"	"141"	34	5
"201602"	"01020"	"141"	26	3
"201602"	"01020"	"103"	43	4
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	40	5
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	39	5
"201602"	"01020"	"143"	12	1
"201602"	"01020"	"103"	33	2
"201602"	"01020"	"141"	41	5
"201602"	"01020"	"141"	56	9
"201602"	"01020"	"141"	43	5
"201602"	"01020"	"141"	40	5
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"141"	23	2
"201602"	"01020"	"143"	20	2
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"141"	41	6
"201602"	"01020"	"141"	44	4
"201602"	"01020"	"141"	34	5
"201602"	"01020"	"143"	14	1
"201602"	"01020"	"141"	33	3
"201602"	"01020"	"143"	15	1
"201602"	"01020"	"141"	38	5
"201602"	"01020"	"141"	50	5
"201602"	"01020"	"103"	52	8
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"141"	28	2
"201602"	"01020"	"143"	14	1
"201404"	"01020"	"103"	54	5
"201404"	"01020"	"103"	51	4
"201602"	"01020"	"103"	67	7
"201602"	"01020"	"141"	56	7
"201602"	"01020"	"141"	34	5
"201602"	"01020"	"143"	12	1
"201602"	"01020"	"141"	41	5
"201602"	"01020"	"141"	34	4
"201602"	"01020"	"141"	44	5
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	27	2
"201602"	"01020"	"141"	54	8
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"143"	9	1
"201602"	"01020"	"141"	31	3
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"141"	40	5
"201602"	"01020"	"141"	26	2
"201602"	"01020"	"103"	43	4
"201602"	"01020"	"103"	49	4
"201602"	"01020"	"141"	45	5
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"141"	23	3
"201602"	"01020"	"141"	41	5
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	38	4
"201602"	"01020"	"141"	35	5
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"141"	32	3
"201602"	"01020"	"141"	35	4
"201602"	"01020"	"143"	14	1
"201602"	"01020"	"103"	48	4
"201602"	"01020"	"143"	14	1
"201602"	"01020"	"103"	37	4
"201602"	"01020"	"141"	33	3
"201602"	"01020"	"141"	34	4
"201602"	"01020"	"103"	41	5
"201602"	"01020"	"141"	33	3
"201602"	"01020"	"141"	47	5
"201602"	"01020"	"141"	39	5
"201602"	"01020"	"141"	50	5
"201602"	"01020"	"141"	30	5
"201602"	"01020"	"141"	33	3
"201602"	"01020"	"103"	62	7
"201602"	"01020"	"143"	16	2
"201602"	"01020"	"141"	48	6
"201602"	"01020"	"141"	25	2
"201602"	"01020"	"141"	28	3
"201602"	"01020"	"141"	38	5
"201602"	"01020"	"141"	35	5
"201602"	"01020"	"141"	51	6
"201602"	"01020"	"141"	43	5
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"141"	31	3
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	22	2
"201602"	"01020"	"141"	24	2
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"141"	40	5
"201602"	"01020"	"141"	39	5
"201602"	"01020"	"141"	29	3
"201602"	"01020"	"141"	39	5
"201602"	"01020"	"141"	31	3
"201602"	"01020"	"143"	15	1
"201602"	"01020"	"141"	38	5
"201602"	"01020"	"103"	40	3
"201602"	"01020"	"141"	42	5
"201602"	"01020"	"141"	53	8
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"141"	41	5
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	32	3
"201602"	"01020"	"141"	32	4
"201602"	"01020"	"141"	53	8
"201602"	"01020"	"141"	36	5
"201602"	"01020"	"103"	53	5
"201602"	"01020"	"103"	36	2
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"103"	61	8
"201602"	"01020"	"103"	51	7
"201602"	"01020"	"103"	41	6
"201602"	"01020"	"143"	12	1
"201602"	"01020"	"103"	39	4
"201602"	"01020"	"103"	50	5
"201602"	"01020"	"103"	46	3
"201602"	"01020"	"141"	24	2
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"103"	38	3
"201602"	"01020"	"103"	40	2
"201602"	"01020"	"103"	39	3
"201602"	"01020"	"141"	36	6
"201602"	"01020"	"103"	63	5
"201602"	"01020"	"103"	38	3
"201602"	"01020"	"103"	47	4
"201602"	"01020"	"141"	32	3
"201602"	"01020"	"141"	20	2
"201602"	"01020"	"103"	43	4
"201602"	"01020"	"103"	47	7
"201602"	"01020"	"103"	64	6
"201602"	"01020"	"103"	34	3
"201602"	"01020"	"103"	51	4
"201602"	"01020"	"103"	31	3
"201602"	"01020"	"103"	36	4
"201602"	"01020"	"103"	53	4
"201602"	"01020"	"103"	40	4
"201602"	"01020"	"141"	31	4
"201404"	"01020"	"103"	43	4
"201404"	"01020"	"103"	46	4
"201404"	"01020"	"103"	45	3
"201602"	"01020"	"143"	16	2
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"141"	41	5
"201602"	"01020"	"143"	22	2
"201602"	"01020"	"103"	42	3
"201602"	"01020"	"143"	21	2
"201602"	"01020"	"143"	27	4
"201602"	"01020"	"143"	20	2
"201602"	"01020"	"141"	24	2
"201602"	"01020"	"143"	21	2
"201602"	"01020"	"141"	22	2
"201602"	"01020"	"143"	26	4
"201602"	"01020"	"143"	28	4
"201602"	"01020"	"141"	27	2
"201602"	"01020"	"141"	34	3
"201602"	"01020"	"141"	26	2
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"143"	22	2
"201602"	"01020"	"141"	23	2
"201602"	"01020"	"141"	35	4
"201602"	"01020"	"143"	25	3
"201602"	"01020"	"143"	25	4
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"141"	37	5
"201602"	"01020"	"143"	24	3
"201602"	"01020"	"143"	20	2
"201602"	"01020"	"143"	12	1
"201602"	"01020"	"143"	27	4
"201602"	"01020"	"143"	23	3
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	33	4
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"143"	20	2
"201602"	"01020"	"103"	44	6
"201602"	"01020"	"143"	9	1
"201602"	"01020"	"143"	20	2
"201602"	"01020"	"143"	19	2
"201602"	"01020"	"143"	21	2
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"143"	9	1
"201602"	"01020"	"141"	24	2
"201602"	"01020"	"141"	27	4
"201602"	"01020"	"103"	54	5
"201602"	"01020"	"103"	60	8
"201602"	"01020"	"141"	35	5
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"143"	22	3
"201602"	"01020"	"143"	18	2
"201602"	"01020"	"141"	32	4
"201602"	"01020"	"141"	34	5
"201602"	"01020"	"143"	24	3
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	27	3
"201602"	"01020"	"143"	12	1
"201602"	"01020"	"143"	14	1
"201602"	"01020"	"143"	17	2
"201602"	"01020"	"143"	13	1
"201602"	"01020"	"141"	25	2
"201502"	"01020"	"103"	30	2
"201502"	"01020"	"103"	29	1
"201502"	"01020"	"103"	26	1
"201502"	"01020"	"103"	33	1
"201502"	"01020"	"103"	25	1
"201502"	"01020"	"103"	39	3
"201502"	"01020"	"103"	32	1
"201502"	"01020"	"103"	34	3
"201502"	"01020"	"103"	30	1
"201502"	"01020"	"141"	25	3
"201502"	"01020"	"141"	33	4
"201502"	"01020"	"141"	35	4
"201502"	"01020"	"103"	34	2
"201502"	"01020"	"143"	20	2
"201502"	"01020"	"141"	36	4
"201502"	"01020"	"141"	26	2
"201502"	"01020"	"143"	16	2
"201502"	"01020"	"141"	37	4
"201502"	"01020"	"143"	19	2
"201502"	"01020"	"141"	31	4
"201502"	"01020"	"143"	17	2
"201502"	"01020"	"141"	34	4
"201502"	"01020"	"143"	10	1
"201502"	"01020"	"141"	27	3
"201502"	"01020"	"103"	46	4
"201502"	"01020"	"143"	16	2
"201502"	"01020"	"141"	23	2
"201502"	"01020"	"141"	30	3
"201502"	"01020"	"103"	42	4
"201502"	"01020"	"103"	44	3
"201502"	"01020"	"143"	14	1
"201502"	"01020"	"141"	28	3
"201502"	"01020"	"103"	62	6
"201502"	"01020"	"103"	57	5
"201502"	"01020"	"141"	29	3
"201502"	"01020"	"141"	33	4
"201502"	"01020"	"103"	60	6
"201502"	"01020"	"103"	45	7
"201502"	"01020"	"103"	39	3
"201502"	"01020"	"141"	32	4
"201502"	"01020"	"103"	44	4
"201502"	"01020"	"141"	33	4
"201502"	"01020"	"141"	35	4
"201502"	"01020"	"103"	35	2
"201502"	"01020"	"103"	32	2
"201502"	"01020"	"141"	43	4
"201502"	"01020"	"141"	32	4
"201502"	"01020"	"103"	41	3
"201502"	"01020"	"103"	38	3
"201502"	"01020"	"143"	27	5
"201502"	"01020"	"103"	34	2
"201502"	"01020"	"143"	17	1
"201502"	"01020"	"141"	22	2
"201502"	"01020"	"143"	18	2
"201502"	"01020"	"143"	19	2
"201502"	"01020"	"143"	18	2
"201502"	"01020"	"103"	40	3
"201502"	"01020"	"141"	24	2
"201502"	"01020"	"103"	43	3
"201502"	"01020"	"103"	27	1
"201502"	"01020"	"103"	40	3
"201502"	"01020"	"103"	50	5
"201502"	"01020"	"103"	41	3
"201502"	"01020"	"103"	33	1
"201502"	"01020"	"103"	35	2
"201502"	"01020"	"103"	34	2
"201502"	"01020"	"103"	51	5
"201502"	"01020"	"103"	28	2
"201502"	"01020"	"103"	28	1
"201502"	"01020"	"143"	17	2
"201502"	"01020"	"103"	52	5
"201502"	"01020"	"143"	18	2
"201502"	"01020"	"103"	68	11
"201502"	"01020"	"103"	49	4
"201502"	"01020"	"103"	54	4
"201502"	"01020"	"103"	45	5
"201502"	"01020"	"143"	25	3
"201502"	"01020"	"143"	23	3
"201502"	"01020"	"103"	31	1
"201502"	"01020"	"103"	60	7
"201502"	"01020"	"103"	68	8
"201502"	"01020"	"103"	43	3
"201502"	"01020"	"103"	41	4
"201502"	"01020"	"103"	62	6
"201502"	"01020"	"103"	28	1
"201502"	"01020"	"103"	40	4
"201502"	"01020"	"143"	19	2
"201502"	"01020"	"103"	30	1
"201502"	"01020"	"103"	33	3
"201502"	"01020"	"143"	22	3
"201502"	"01020"	"103"	44	4
"201502"	"01020"	"103"	29	1
"201502"	"01020"	"103"	39	5
"201502"	"01020"	"143"	19	2
"201502"	"01020"	"103"	48	4
"201502"	"01020"	"143"	25	4
"201502"	"01020"	"103"	34	2
"201502"	"01020"	"103"	42	4
"201502"	"01020"	"103"	33	2
"201502"	"01020"	"103"	35	3
"201502"	"01020"	"143"	20	2
"201502"	"01020"	"103"	41	3
"201502"	"01020"	"103"	25	1
"201502"	"01020"	"103"	51	4
"201502"	"01020"	"103"	48	6
"201502"	"01020"	"103"	45	6
"201502"	"01020"	"103"	53	4
"201502"	"01020"	"103"	43	3
"201502"	"01020"	"103"	37	3
"201502"	"01020"	"103"	40	3
"201502"	"01020"	"103"	52	4
"201502"	"01020"	"103"	34	2
"201502"	"01020"	"103"	69	7
"201502"	"01020"	"103"	57	5
"201502"	"01020"	"103"	49	4
"201502"	"01020"	"103"	65	14
"201502"	"01020"	"103"	33	2
"201502"	"01020"	"103"	42	3
"201502"	"01020"	"103"	59	5
"201502"	"01020"	"103"	32	1
"202104"	"01020"	"143"	23	3
"202104"	"01020"	"143"	25	4
"202104"	"01020"	"143"	23	5
"202104"	"01020"	"143"	24	5
"202104"	"01020"	"143"	33	6
"202202"	"01020"	"143"	21	4
"202202"	"01020"	"141"	32	4
"202202"	"01020"	"141"	32	4
"202202"	"01020"	"143"	25	6
"202202"	"01020"	"143"	21	4
"202202"	"01020"	"143"	17	2
"202202"	"01020"	"141"	30	3
"202202"	"01020"	"103"	45	10
"202202"	"01020"	"141"	21	2
"202202"	"01020"	"141"	26	3
"202202"	"01020"	"141"	31	5
"202202"	"01020"	"103"	46	3
"202202"	"01020"	"143"	19	3
"202202"	"01020"	"143"	24	6
"202202"	"01020"	"143"	17	2
"202202"	"01020"	"141"	28	3
"202202"	"01020"	"103"	36	3
"202202"	"01020"	"103"	42	5
"202202"	"01020"	"143"	22	7
"202202"	"01020"	"103"	39	2
"202202"	"01020"	"141"	27	3
"202202"	"01020"	"141"	22	2
"202202"	"01020"	"141"	31	4
"202202"	"01020"	"141"	34	4
"202202"	"01020"	"141"	25	3
"202202"	"01020"	"143"	23	4
"202202"	"01020"	"143"	16	2
"202202"	"01020"	"143"	25	5
"202202"	"01020"	"141"	29	3
"202202"	"01020"	"141"	23	2
"202202"	"01020"	"141"	34	4
"202202"	"01020"	"141"	19	2
"202202"	"01020"	"141"	33	4
